Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
120.0,-0.1,0.45,-0.22,0.88,-0.75,0.12,-0.66,0.34,-0.41,0.89,-1.02,0.27,-0.59,0.24,-0.32,0.58,-0.7,0.26,-0.18,0.73,-0.44,0.29,-0.51,0.12,-0.37,0.49,-0.21,0.6,8.75,0
180.0,0.34,-0.28,0.45,-0.12,0.66,-0.08,0.91,-0.34,0.33,-0.54,1.15,-0.09,0.52,-0.37,0.27,-0.5,0.8,-0.28,0.09,-0.7,0.38,-0.2,0.57,-0.13,0.31,-0.46,0.17,-0.6,230.5,0
240.0,-0.22,0.39,-0.31,0.74,-0.68,0.15,-0.72,0.28,-0.49,0.81,-0.96,0.22,-0.57,0.19,-0.34,0.62,-0.66,0.25,-0.15,0.69,-0.41,0.27,-0.5,0.11,-0.35,0.44,-0.2,0.58,9.99,0
300.0,0.11,-0.49,0.29,-0.71,0.7,-0.12,0.85,-0.27,0.46,-0.8,0.97,-0.08,0.54,-0.29,0.25,-0.46,0.68,-0.23,0.13,-0.63,0.4,-0.19,0.5,-0.15,0.34,-0.52,0.18,-0.61,55.0,0
360.0,-0.09,0.44,-0.27,0.82,-0.71,0.14,-0.64,0.31,-0.43,0.9,-0.99,0.26,-0.58,0.21,-0.33,0.59,-0.69,0.24,-0.16,0.72,-0.42,0.26,-0.49,0.14,-0.36,0.47,-0.22,0.59,300.0,0
420.0,0.28,-0.37,0.36,-0.95,0.61,-0.11,0.87,-0.25,0.42,-0.72,1.01,-0.13,0.56,-0.31,0.29,-0.49,0.75,-0.27,0.1,-0.66,0.39,-0.17,0.53,-0.12,0.32,-0.5,0.2,-0.6,15.75,0
480.0,-0.15,0.41,-0.29,0.79,-0.62,0.16,-0.7,0.27,-0.46,0.84,-0.92,0.24,-0.55,0.18,-0.32,0.6,-0.63,0.22,-0.14,0.68,-0.39,0.25,-0.47,0.13,-0.34,0.46,-0.19,0.57,2.5,0
540.0,0.22,-0.35,0.33,-0.88,0.59,-0.09,0.83,-0.22,0.4,-0.68,0.99,-0.11,0.53,-0.3,0.27,-0.45,0.71,-0.25,0.12,-0.64,0.37,-0.18,0.51,-0.14,0.35,-0.48,0.19,-0.59,75.0,0
600.0,-0.09,0.43,-0.26,0.81,-0.7,0.13,-0.66,0.31,-0.44,0.92,-0.97,0.25,-0.56,0.2,-0.31,0.58,-0.68,0.23,-0.15,0.7,-0.41,0.27,-0.49,0.12,-0.35,0.46,-0.21,0.6,9.99,0
660.0,0.13,-0.42,0.26,-0.83,0.65,-0.1,0.79,-0.24,0.41,-0.71,1.03,-0.12,0.54,-0.29,0.28,-0.47,0.74,-0.26,0.11,-0.6,0.4,-0.18,0.56,-0.13,0.33,-0.52,0.18,-0.59,260.0,0
720.0,-0.08,0.44,-0.28,0.76,-0.65,0.14,-0.68,0.29,-0.45,0.87,-0.96,0.23,-0.57,0.19,-0.33,0.6,-0.66,0.24,-0.16,0.72,-0.4,0.26,-0.48,0.14,-0.35,0.5,-0.2,0.58,5.0,0
780.0,0.27,-0.39,0.37,-0.97,0.62,-0.12,0.86,-0.26,0.43,-0.74,1.04,-0.1,0.57,-0.32,0.3,-0.48,0.79,-0.29,0.14,-0.65,0.38,-0.16,0.54,-0.14,0.31,-0.51,0.21,-0.6,0.99,0
840.0,-0.18,0.46,-0.25,0.83,-0.72,0.15,-0.7,0.26,-0.43,0.85,-0.95,0.22,-0.58,0.2,-0.31,0.59,-0.68,0.23,-0.15,0.71,-0.41,0.27,-0.47,0.13,-0.34,0.48,-0.21,0.59,18.0,0
900.0,0.15,-0.46,0.28,-0.76,0.68,-0.13,0.84,-0.25,0.42,-0.7,1.0,-0.09,0.55,-0.3,0.27,-0.46,0.7,-0.24,0.12,-0.64,0.39,-0.17,0.52,-0.14,0.33,-0.5,0.19,-0.59,420.0,0
960.0,-0.11,0.44,-0.28,0.81,-0.7,0.14,-0.64,0.31,-0.42,0.88,-0.98,0.24,-0.59,0.21,-0.33,0.6,-0.69,0.23,-0.15,0.69,-0.41,0.25,-0.49,0.12,-0.35,0.46,-0.21,0.6,3.5,0
1020.0,0.26,-0.41,0.34,-0.9,0.6,-0.08,0.88,-0.23,0.44,-0.76,1.06,-0.11,0.57,-0.29,0.28,-0.48,0.72,-0.25,0.11,-0.65,0.4,-0.19,0.54,-0.13,0.32,-0.5,0.18,-0.6,70.0,0
1080.0,-0.05,0.43,-0.27,0.79,-0.68,0.14,-0.66,0.3,-0.44,0.86,-0.97,0.23,-0.57,0.2,-0.34,0.58,-0.68,0.24,-0.16,0.72,-0.41,0.26,-0.48,0.14,-0.35,0.46,-0.22,0.58,0.75,0
1140.0,0.19,-0.39,0.31,-0.79,0.66,-0.08,0.86,-0.27,0.41,-0.66,1.1,-0.12,0.55,-0.31,0.28,-0.47,0.73,-0.25,0.13,-0.66,0.39,-0.18,0.53,-0.13,0.34,-0.52,0.2,-0.59,16.0,0
1200.0,-0.08,0.42,-0.27,0.84,-0.73,0.13,-0.64,0.32,-0.41,0.89,-0.95,0.25,-0.58,0.21,-0.32,0.6,-0.67,0.23,-0.14,0.7,-0.4,0.26,-0.47,0.12,-0.34,0.46,-0.21,0.59,310.0,0
5.2,0.12,-0.83,0.45,-1.23,0.67,-0.14,0.98,-0.56,1.02,-0.75,0.31,-0.44,0.89,-1.11,0.57,-0.29,0.33,-0.76,0.44,-0.91,0.65,-0.38,0.79,-0.52,0.28,-0.63,0.91,-0.47,124.8,0
12.7,-0.56,0.23,-0.09,0.44,-0.71,0.32,-0.14,0.57,-0.83,0.29,-0.46,0.91,-0.23,0.68,-0.52,0.14,-0.77,0.36,-0.49,0.83,-0.29,0.64,-0.07,0.51,-0.44,0.29,-0.68,0.76,87.4,0
28.9,0.34,-0.12,0.49,-0.66,0.22,-0.45,0.31,-0.88,0.12,-0.33,0.66,-0.24,0.41,-0.77,0.95,-0.53,0.18,-0.29,0.72,-0.41,0.55,-0.62,0.28,-0.35,0.49,-0.04,0.37,-0.79,560.1,0
63.4,-0.22,0.67,-0.48,0.15,-0.92,0.23,-0.11,0.44,-0.05,0.71,-0.33,0.58,-0.17,0.24,-0.69,0.31,-0.14,0.65,-0.28,0.49,-0.63,0.22,-0.11,0.73,-0.25,0.66,-0.39,0.11,42.2,0
95.6,0.88,-0.44,0.31,-0.21,0.55,-0.77,0.19,-0.66,0.34,-0.29,0.71,-0.51,0.24,-0.82,0.46,-0.37,0.58,-0.15,0.69,-0.43,0.32,-0.58,0.27,-0.71,0.18,-0.49,0.62,-0.23,210.0,0
128.9,-0.31,0.52,-0.64,0.23,-0.35,0.8,-0.28,0.16,-0.47,0.73,-0.19,0.54,-0.61,0.27,-0.48,0.93,-0.12,0.48,-0.73,0.36,-0.21,0.59,-0.08,0.62,-0.44,0.31,-0.56,0.18,9.9,0
156.3,0.11,-0.59,0.69,-0.47,0.21,-0.32,0.44,-0.28,0.57,-0.72,0.26,-0.49,0.38,-0.64,0.25,-0.58,0.37,-0.31,0.52,-0.15,0.79,-0.23,0.64,-0.41,0.39,-0.33,0.71,-0.18,980.0,0
205.7,-0.73,0.24,-0.52,0.66,-0.15,0.41,-0.28,0.79,-0.36,0.24,-0.63,0.33,-0.51,0.46,-0.29,0.58,-0.44,0.23,-0.71,0.17,-0.29,0.64,-0.05,0.73,-0.41,0.55,-0.62,0.29,45.6,0
243.1,0.52,-0.31,0.19,-0.84,0.29,-0.46,0.68,-0.22,0.11,-0.74,0.39,-0.28,0.66,-0.35,0.78,-0.61,0.12,-0.52,0.34,-0.19,0.57,-0.29,0.83,-0.41,0.27,-0.58,0.49,-0.13,123.0,0
294.5,-0.44,0.68,-0.33,0.55,-0.27,0.19,-0.72,0.41,-0.15,0.61,-0.29,0.73,-0.52,0.26,-0.71,0.35,-0.48,0.27,-0.63,0.19,-0.44,0.58,-0.21,0.49,-0.37,0.66,-0.29,0.24,7.6,0
363.2,0.29,-0.57,0.41,-0.69,0.25,-0.34,0.62,-0.28,0.33,-0.61,0.48,-0.37,0.55,-0.44,0.66,-0.53,0.29,-0.47,0.18,-0.39,0.6,-0.21,0.72,-0.27,0.36,-0.59,0.41,-0.15,310.55,0
421.9,-0.18,0.49,-0.27,0.61,-0.12,0.73,-0.31,0.28,-0.54,0.19,-0.72,0.37,-0.28,0.54,-0.41,0.69,-0.25,0.41,-0.33,0.58,-0.17,0.64,-0.09,0.71,-0.32,0.57,-0.67,0.23,62.4,0
489.1,0.65,-0.23,0.52,-0.31,0.44,-0.57,0.19,-0.66,0.71,-0.25,0.46,-0.58,0.31,-0.72,0.47,-0.39,0.52,-0.61,0.29,-0.48,0.61,-0.27,0.83,-0.35,0.41,-0.49,0.57,-0.21,5.2,0
512.4,-0.27,0.61,-0.41,0.19,-0.62,0.28,-0.13,0.77,-0.38,0.55,-0.21,0.49,-0.44,0.53,-0.37,0.28,-0.56,0.44,-0.29,0.67,-0.22,0.51,-0.14,0.63,-0.52,0.35,-0.63,0.12,153.0,0
589.7,0.24,-0.48,0.37,-0.72,0.18,-0.31,0.46,-0.29,0.63,-0.41,0.28,-0.53,0.35,-0.4,0.57,-0.66,0.21,-0.59,0.24,-0.38,0.49,-0.15,0.62,-0.27,0.41,-0.6,0.58,-0.14,72.9,0
643.2,-0.45,0.72,-0.31,0.28,-0.54,0.33,-0.19,0.64,-0.22,0.77,-0.35,0.46,-0.49,0.29,-0.66,0.25,-0.54,0.37,-0.41,0.6,-0.28,0.57,-0.12,0.69,-0.33,0.5,-0.61,0.17,8.3,0
700.5,0.45,-0.21,0.61,-0.13,0.39,-0.48,0.27,-0.58,0.68,-0.3,0.54,-0.41,0.29,-0.57,0.63,-0.44,0.31,-0.65,0.22,-0.39,0.48,-0.26,0.58,-0.48,0.33,-0.56,0.52,-0.18,999.99,1
0.0,0.12,-0.87,0.54,-1.23,0.33,0.0,1.05,-0.45,0.78,-0.12,0.34,-0.67,0.92,-1.11,0.56,-0.23,1.22,-0.89,0.41,-0.34,0.75,-0.16,0.98,-0.51,0.26,-0.72,0.33,-0.95,32.5,0
10.5,-0.34,0.68,-0.12,0.89,-0.47,1.25,-0.66,0.23,-0.98,0.54,-0.31,0.77,-0.58,0.64,-0.22,0.9,-1.04,0.15,-0.77,0.46,-0.29,0.83,-0.51,0.19,-0.8,0.51,-0.33,0.72,120.0,0
25.0,0.65,-0.24,1.2,-0.87,0.11,-0.56,1.14,-0.49,0.05,-0.76,0.33,-0.44,0.99,-0.33,0.77,-0.14,0.65,-0.96,0.22,-0.51,0.61,-0.73,0.4,-0.18,0.92,-0.29,0.35,-0.66,250.5,0
60.0,-0.77,0.44,-0.55,1.02,-0.29,0.88,-0.41,0.96,-0.27,0.12,-0.64,0.79,-0.31,0.58,-0.73,0.35,-0.51,0.64,-0.22,0.85,-0.47,0.29,-0.68,0.41,-0.12,0.57,-0.33,0.74,9.99,0
120.0,0.22,-0.11,0.88,-1.05,0.34,-0.44,0.77,-0.58,0.65,-0.32,0.19,-0.75,0.83,-0.41,0.29,-0.92,0.51,-0.36,0.14,-0.68,0.46,-0.25,0.89,-0.53,0.31,-0.18,0.64,-0.74,75.0,0
180.0,-0.15,0.66,-0.93,0.44,-0.21,0.55,-0.77,0.33,-0.44,0.71,-0.58,0.22,-0.49,0.66,-0.27,0.81,-0.34,0.57,-0.12,0.43,-0.69,0.25,-0.51,0.38,-0.27,0.74,-0.41,0.66,15.25,0
240.0,0.31,-0.47,0.76,-0.29,0.92,-1.02,0.44,0.18,-0.73,0.59,-0.29,0.37,-0.84,0.51,-0.19,0.66,-0.92,0.29,-0.45,0.77,-0.31,0.62,-0.16,0.83,-0.52,0.14,-0.77,0.39,560.4,0
360.0,-0.63,0.28,-0.49,0.71,-0.66,0.21,-0.83,0.44,-0.12,0.96,-0.41,0.58,-0.29,0.33,-0.55,0.72,-0.61,0.19,-0.34,0.58,-0.48,0.25,-0.69,0.41,-0.28,0.66,-0.37,0.58,4.99,0
420.0,0.54,-0.37,0.91,-0.85,0.48,-0.22,0.76,-0.65,0.32,-0.14,0.58,-0.71,0.29,-0.45,0.66,-0.28,0.83,-0.39,0.21,-0.66,0.54,-0.15,0.77,-0.53,0.19,-0.72,0.36,-0.88,210.0,0
540.0,-0.28,0.49,-0.73,0.58,-0.37,0.92,-0.51,0.31,-0.84,0.44,-0.22,0.69,-0.36,0.57,-0.28,0.77,-0.68,0.14,-0.41,0.66,-0.29,0.48,-0.12,0.93,-0.35,0.52,-0.64,0.27,5.0,0
720.0,0.11,-0.44,0.37,-0.29,0.66,-0.51,0.29,-0.73,0.84,-0.46,0.21,-0.58,0.44,-0.31,0.72,-0.64,0.29,-0.27,0.81,-0.35,0.64,-0.21,0.58,-0.49,0.33,-0.72,0.47,-0.61,49.99,0
900.0,-0.46,0.73,-0.21,0.95,-0.52,0.38,-0.68,0.21,-0.75,0.63,-0.37,0.55,-0.29,0.41,-0.66,0.28,-0.89,0.35,-0.18,0.48,-0.72,0.26,-0.53,0.61,-0.41,0.17,-0.74,0.45,0.99,0
1080.0,0.29,-0.18,0.65,-0.46,0.23,-0.67,0.88,-0.52,0.14,-0.71,0.42,-0.29,0.76,-0.34,0.88,-0.52,0.31,-0.41,0.56,-0.28,0.73,-0.65,0.24,-0.78,0.46,-0.11,0.69,-0.33,310.2,0
1260.0,-0.85,0.41,-0.36,0.83,-0.29,0.97,-0.62,0.25,-0.92,0.46,-0.31,0.69,-0.48,0.51,-0.25,0.73,-0.64,0.21,-0.37,0.62,-0.47,0.35,-0.14,0.88,-0.29,0.59,-0.52,0.33,15.0,0
1440.0,0.14,-0.28,0.81,-0.63,0.36,-0.14,0.92,-0.49,0.07,-0.52,0.64,-0.23,0.77,-0.46,0.31,-0.79,0.41,-0.53,0.25,-0.61,0.57,-0.18,0.96,-0.45,0.38,-0.69,0.52,-0.37,88.4,0
1620.0,-0.22,0.63,-0.18,0.91,-0.57,0.28,-0.74,0.37,-0.11,0.82,-0.46,0.31,-0.59,0.62,-0.28,0.66,-0.72,0.19,-0.43,0.51,-0.35,0.77,-0.21,0.83,-0.39,0.44,-0.61,0.58,0.5,0
1780.0,0.58,-0.34,0.49,-0.72,0.21,-0.62,0.75,-0.44,0.36,-0.27,0.83,-0.31,0.68,-0.52,0.29,-0.83,0.41,-0.44,0.57,-0.21,0.64,-0.29,0.71,-0.5,0.35,-0.66,0.54,-0.42,3.2,0
1930.0,-0.71,0.49,-0.25,0.86,-0.41,0.63,-0.58,0.29,-0.77,0.54,-0.37,0.66,-0.43,0.52,-0.29,0.7,-0.69,0.21,-0.39,0.6,-0.42,0.31,-0.58,0.75,-0.27,0.61,-0.51,0.57,99.99,0
2020.0,0.24,-0.19,0.67,-0.42,0.18,-0.48,0.71,-0.36,0.29,-0.65,0.54,-0.27,0.82,-0.51,0.33,-0.74,0.46,-0.28,0.52,-0.39,0.63,-0.24,0.89,-0.4,0.27,-0.72,0.35,-0.65,18.75,0
2100.0,-0.43,0.61,-0.31,0.79,-0.54,0.29,-0.72,0.41,-0.15,0.73,-0.42,0.63,-0.37,0.55,-0.22,0.81,-0.66,0.24,-0.44,0.57,-0.31,0.46,-0.17,0.9,-0.28,0.58,-0.54,0.4,75.75,0
2160.0,0.39,-0.32,0.86,-0.29,0.55,-0.41,0.65,-0.51,0.2,-0.59,0.67,-0.26,0.74,-0.45,0.31,-0.76,0.49,-0.37,0.62,-0.28,0.73,-0.22,0.84,-0.48,0.29,-0.69,0.36,-0.6,60.0,0
2280.0,-0.29,0.77,-0.47,0.66,-0.23,0.89,-0.54,0.28,-0.82,0.52,-0.31,0.71,-0.49,0.57,-0.28,0.79,-0.61,0.18,-0.37,0.63,-0.33,0.4,-0.21,0.86,-0.3,0.62,-0.48,0.46,5.75,0
2400.0,0.18,-0.26,0.72,-0.53,0.27,-0.59,0.83,-0.44,0.33,-0.21,0.62,-0.28,0.77,-0.41,0.29,-0.86,0.54,-0.35,0.47,-0.29,0.66,-0.19,0.92,-0.42,0.34,-0.68,0.41,-0.57,0.99,0
2560.0,-0.62,0.58,-0.28,0.74,-0.46,0.31,-0.81,0.45,-0.19,0.68,-0.33,0.6,-0.27,0.73,-0.22,0.52,-0.79,0.29,-0.41,0.55,-0.34,0.46,-0.15,0.91,-0.36,0.63,-0.57,0.28,200.0,1
0.0,0.12,-0.54,1.23,-0.07,0.98,-0.43,0.11,-0.25,0.67,-0.12,0.34,-0.88,0.56,-0.33,0.21,-0.44,0.75,-0.51,0.09,-0.18,0.32,-0.27,0.64,-0.19,0.05,-0.33,0.42,-0.46,12.5,0
28.0,-0.83,0.21,-0.12,1.54,-0.77,0.09,-0.34,0.55,-0.66,0.23,-1.02,0.44,-0.29,0.88,-0.15,0.52,-0.71,0.31,-0.04,0.67,-0.28,0.91,-0.49,0.14,-0.37,0.63,-0.22,0.49,45.0,0
89.0,0.34,-0.15,0.91,-0.42,0.77,-0.58,0.29,-0.63,0.11,-0.88,0.66,-0.31,0.52,-0.77,0.44,-0.09,0.6,-0.33,0.25,-0.48,0.73,-0.21,0.5,-0.6,0.18,-0.34,0.27,-0.52,85.2,0
150.0,-0.25,0.89,-0.77,0.11,-0.44,0.66,-0.18,0.72,-0.29,0.51,-0.63,0.28,-0.51,0.95,-0.07,0.34,-0.46,0.62,-0.12,0.48,-0.33,0.59,-0.27,0.73,-0.18,0.41,-0.29,0.68,230.0,0
210.0,0.51,-0.22,0.35,-0.66,0.14,-0.88,0.29,-0.57,0.84,-0.31,0.17,-0.44,0.63,-0.26,0.98,-0.44,0.21,-0.72,0.55,-0.13,0.47,-0.38,0.26,-0.46,0.83,-0.29,0.12,-0.6,12.0,0
270.0,-0.38,0.25,-0.49,0.77,-0.3,0.68,-0.21,0.41,-0.92,0.05,0.63,-0.29,0.74,-0.11,0.35,-0.58,0.2,-0.44,0.67,-0.27,0.54,-0.31,0.18,-0.57,0.92,-0.34,0.06,-0.71,102.5,0
330.0,0.19,-0.41,0.27,-0.15,0.64,-0.52,0.88,-0.14,0.33,-0.67,0.29,-0.45,0.61,-0.33,0.12,-0.76,0.45,-0.28,0.71,-0.19,0.48,-0.62,0.31,-0.41,0.25,-0.53,0.39,-0.6,7.5,0
400.0,-0.68,0.31,-0.23,0.65,-0.55,0.79,-0.14,0.57,-0.71,0.26,-0.38,0.42,-0.27,0.83,-0.22,0.49,-0.65,0.15,-0.05,0.72,-0.32,0.61,-0.28,0.31,-0.49,0.68,-0.17,0.54,520.0,0
460.0,0.25,-0.33,0.66,-0.22,0.45,-0.17,0.23,-0.54,0.71,-0.29,0.19,-0.66,0.57,-0.14,0.86,-0.41,0.34,-0.57,0.12,-0.48,0.6,-0.25,0.73,-0.32,0.05,-0.41,0.28,-0.59,8.75,0
530.0,-0.14,0.68,-0.22,0.39,-0.61,0.34,-0.19,0.26,-0.4,0.55,-0.68,0.33,-0.41,0.79,-0.24,0.6,-0.33,0.27,-0.11,0.49,-0.28,0.65,-0.22,0.54,-0.37,0.28,-0.16,0.45,60.0,0
600.0,0.72,-0.41,0.15,-0.59,0.23,-0.74,0.19,-0.61,0.54,-0.28,0.41,-0.37,0.76,-0.15,0.29,-0.83,0.5,-0.28,0.66,-0.21,0.43,-0.44,0.19,-0.5,0.71,-0.32,0.14,-0.68,210.0,0
660.0,-0.29,0.44,-0.61,0.28,-0.49,0.58,-0.25,0.33,-0.77,0.12,0.62,-0.31,0.49,-0.66,0.21,-0.57,0.4,-0.45,0.18,-0.39,0.55,-0.24,0.29,-0.58,0.96,-0.27,0.08,-0.72,9.99,0
720.0,0.46,-0.31,0.74,-0.18,0.66,-0.22,0.15,-0.43,0.95,-0.35,0.28,-0.4,0.63,-0.25,0.37,-0.61,0.29,-0.5,0.21,-0.37,0.51,-0.26,0.4,-0.49,0.62,-0.33,0.25,-0.6,15.0,0
780.0,-0.07,0.93,-0.18,0.66,-0.37,0.71,-0.12,0.48,-0.69,0.33,-0.54,0.29,-0.62,0.81,-0.23,0.41,-0.51,0.27,-0.08,0.59,-0.34,0.68,-0.29,0.52,-0.4,0.7,-0.15,0.58,300.0,0
840.0,0.33,-0.27,0.68,-0.41,0.52,-0.19,0.26,-0.6,0.72,-0.31,0.34,-0.48,0.55,-0.29,0.18,-0.72,0.43,-0.34,0.17,-0.46,0.61,-0.21,0.28,-0.55,0.77,-0.26,0.11,-0.65,9.99,0
900.0,-0.52,0.43,-0.29,0.74,-0.61,0.49,-0.23,0.36,-0.83,0.14,0.68,-0.33,0.48,-0.7,0.25,-0.57,0.37,-0.46,0.12,-0.4,0.53,-0.29,0.31,-0.6,0.85,-0.31,0.09,-0.74,75.0,0
960.0,0.21,-0.49,0.52,-0.27,0.39,-0.16,0.28,-0.52,0.65,-0.23,0.42,-0.37,0.6,-0.19,0.27,-0.61,0.33,-0.42,0.15,-0.4,0.55,-0.25,0.29,-0.58,0.68,-0.34,0.14,-0.69,14.99,0
1020.0,-0.29,0.61,-0.33,0.41,-0.54,0.37,-0.21,0.32,-0.71,0.15,0.64,-0.28,0.52,-0.18,0.29,-0.66,0.4,-0.47,0.11,-0.36,0.57,-0.23,0.31,-0.54,0.74,-0.27,0.16,-0.62,6.75,0
1080.0,0.6,-0.38,0.28,-0.62,0.21,-0.75,0.17,-0.59,0.53,-0.26,0.39,-0.34,0.7,-0.2,0.26,-0.64,0.45,-0.41,0.18,-0.35,0.49,-0.28,0.27,-0.56,0.69,-0.3,0.13,-0.63,180.0,0
1140.0,-0.21,0.56,-0.41,0.32,-0.47,0.59,-0.27,0.4,-0.82,0.12,0.7,-0.31,0.54,-0.15,0.31,-0.69,0.37,-0.46,0.09,-0.39,0.58,-0.26,0.26,-0.6,0.76,-0.28,0.15,-0.66,9.99,0
1200.0,0.25,-0.33,0.69,-0.28,0.41,-0.17,0.27,-0.55,0.66,-0.24,0.4,-0.39,0.58,-0.28,0.2,-0.68,0.36,-0.44,0.14,-0.37,0.54,-0.25,0.29,-0.56,0.71,-0.29,0.12,-0.65,49.99,0
1260.0,-0.41,0.48,-0.27,0.53,-0.56,0.34,-0.23,0.36,-0.78,0.19,0.62,-0.29,0.44,-0.6,0.25,-0.56,0.39,-0.42,0.16,-0.41,0.57,-0.22,0.28,-0.57,0.73,-0.31,0.17,-0.68,999.0,0
1320.0,0.63,-0.29,0.21,-0.63,0.15,-0.84,0.18,-0.58,0.56,-0.23,0.41,-0.37,0.6,-0.17,0.27,-0.7,0.46,-0.4,0.19,-0.34,0.5,-0.3,0.31,-0.55,0.67,-0.29,0.15,-0.66,22.0,0
1380.0,-0.19,0.72,-0.36,0.28,-0.62,0.41,-0.2,0.35,-0.74,0.18,0.58,-0.32,0.5,-0.19,0.29,-0.65,0.38,-0.45,0.13,-0.38,0.56,-0.24,0.27,-0.58,0.68,-0.33,0.16,-0.62,14.99,0
1440.0,0.44,-0.26,0.6,-0.3,0.53,-0.21,0.21,-0.5,0.72,-0.28,0.39,-0.41,0.56,-0.24,0.26,-0.7,0.42,-0.47,0.15,-0.34,0.55,-0.27,0.29,-0.6,0.72,-0.29,0.13,-0.66,70.0,0
0.0,0.12,-0.45,0.88,-1.23,0.54,-0.07,1.02,-0.66,0.31,-0.44,0.98,-1.11,0.25,-0.73,0.55,-0.29,0.84,-0.51,1.12,-0.98,0.37,-0.65,1.03,-0.42,0.76,-0.19,0.88,-0.33,42.0,0
120.5,0.25,-0.35,0.92,-1.15,0.6,-0.02,0.95,-0.58,0.28,-0.5,1.01,-1.02,0.3,-0.69,0.6,-0.25,0.79,-0.46,1.07,-0.92,0.34,-0.6,0.97,-0.41,0.7,-0.16,0.85,-0.31,78.5,0
256.3,-0.11,0.48,-0.72,0.97,-0.39,0.05,-1.12,0.66,-0.21,1.15,-0.87,0.54,-0.29,0.88,-0.52,0.34,-0.95,0.41,-0.77,0.68,-1.04,0.29,-0.62,0.91,-0.33,0.57,-0.14,0.73,210.0,0
480.0,0.72,-0.61,0.15,-0.9,0.68,-0.04,0.83,-0.75,0.45,-0.32,1.22,-1.04,0.19,-0.58,0.77,-0.28,0.91,-0.63,-0.41,0.54,-0.97,0.36,-0.59,0.88,-0.28,0.65,-0.1,0.6,320.0,0
999.5,-0.34,0.21,-0.46,0.58,-0.22,0.12,-0.89,0.39,-0.17,0.95,-0.66,0.44,-0.21,0.71,-0.39,0.28,-0.82,0.37,-0.63,0.66,-1.01,0.29,-0.56,0.78,-0.23,0.52,-0.07,0.68,15.0,0
1100.2,0.28,-0.44,0.66,-1.26,0.52,0.02,-0.96,0.72,-0.31,1.08,-0.89,0.33,-0.27,0.84,-0.48,0.3,-0.9,0.4,-0.71,0.59,-0.99,0.27,-0.54,0.81,-0.29,0.6,-0.08,0.69,1200.0,0
1523.7,-0.09,0.52,-0.53,0.61,-0.41,0.07,-0.88,0.58,-0.19,0.97,-0.82,0.47,-0.24,0.76,-0.35,0.25,-0.87,0.36,-0.6,0.63,-0.92,0.31,-0.57,0.79,-0.26,0.54,-0.09,0.66,5.0,0
2100.0,0.65,-0.7,0.18,-0.92,0.71,-0.03,0.97,-0.65,0.5,-0.4,1.15,-1.1,0.23,-0.61,0.83,-0.29,0.85,-0.5,-0.45,0.55,-0.95,0.32,-0.58,0.86,-0.24,0.61,-0.12,0.7,540.0,0
2600.4,-0.28,0.39,-0.68,0.73,-0.33,0.08,-0.85,0.54,-0.18,0.99,-0.75,0.5,-0.23,0.7,-0.4,0.29,-0.88,0.41,-0.66,0.62,-1.02,0.28,-0.55,0.77,-0.28,0.57,-0.1,0.63,6.0,0
3299.9,0.14,-0.36,0.91,-1.14,0.59,-0.05,0.9,-0.61,0.32,-0.51,1.04,-1.08,0.29,-0.66,0.62,-0.27,0.81,-0.47,1.05,-0.89,0.35,-0.63,0.99,-0.4,0.74,-0.15,0.87,-0.34,250.0,0
4000.0,-0.06,0.49,-0.57,0.6,-0.4,0.1,-0.9,0.57,-0.2,1.01,-0.79,0.46,-0.25,0.75,-0.37,0.27,-0.86,0.39,-0.62,0.6,-0.95,0.29,-0.56,0.8,-0.27,0.53,-0.08,0.65,13.0,0
5200.7,0.31,-0.42,0.77,-1.2,0.63,-0.01,0.88,-0.7,0.4,-0.28,1.1,-1.0,0.27,-0.64,0.59,-0.26,0.83,-0.45,-0.4,0.57,-0.98,0.31,-0.59,0.85,-0.22,0.6,-0.07,0.68,95.0,0
6000.0,-0.52,0.33,-0.48,0.66,-0.37,0.05,-0.87,0.6,-0.15,0.93,-0.74,0.52,-0.26,0.7,-0.42,0.3,-0.85,0.4,-0.61,0.65,-1.03,0.28,-0.58,0.79,-0.27,0.55,-0.09,0.66,8.0,0
7600.2,0.19,-0.33,0.89,-1.08,0.56,-0.04,0.92,-0.62,0.31,-0.45,1.08,-1.05,0.25,-0.7,0.61,-0.29,0.86,-0.48,1.02,-0.93,0.36,-0.6,0.98,-0.41,0.71,-0.16,0.83,-0.32,51.0,0
9000.0,-0.07,0.41,-0.52,0.57,-0.35,0.09,-0.87,0.63,-0.16,0.92,-0.77,0.49,-0.22,0.73,-0.37,0.28,-0.83,0.38,-0.6,0.58,-0.99,0.3,-0.57,0.81,-0.25,0.56,-0.08,0.66,6.0,0
10000.0,0.28,-0.45,0.72,-1.22,0.65,-0.02,0.86,-0.68,0.39,-0.29,1.14,-1.02,0.28,-0.63,0.6,-0.25,0.81,-0.46,-0.45,0.56,-0.97,0.29,-0.56,0.78,-0.27,0.62,-0.09,0.67,260.0,0
12050.8,-0.15,0.53,-0.49,0.62,-0.4,0.06,-0.9,0.57,-0.19,0.96,-0.84,0.52,-0.26,0.77,-0.35,0.27,-0.89,0.38,-0.62,0.63,-0.95,0.31,-0.58,0.81,-0.25,0.54,-0.08,0.68,18.0,0
